Prod id;07/04/2025;14/04/2025;21/04/2025;28/04/2025
11596;3.549714286;3.5665;3.570007937;3.622335714
11597;1.143;1.147785714;1.149063492;1.166478571
11598;6.7095;5.075357143;4.836968254;4.906985714
11599;0.209785714;0.210071429;0.209571429;0.211692857
11600;0.693714286;0.697142857;0.698010582;0.707821429
11601;0;0;0;0
11602;0;0;0;0
11603;4.580642857;4.592285714;4.578791005;4.624535714
11604;0;0;0;0
11606;3.599285714;3.611571429;3.605671958;3.647414286
11607;0;0;0;0
11608;0.370785714;0.372357143;0.371976191;0.376692857
11609;1.017214286;1.0215;1.021216931;1.03465
11611;1.845142857;1.852857143;1.853439153;1.8786
11612;4.104571429;4.118142857;4.111558201;4.158757143
11613;0;0;0;0
11614;1.994;2.000571429;1.997042328;2.019378571
11615;0;0;0;0
11616;0.933285714;0.937928571;0.939179894;0.951907143
11617;1.655714286;1.662214286;1.662632275;1.684864286
11618;1.376928571;1.380928571;1.377367725;1.391207143
11619;2.559857143;2.563857143;2.550706349;2.570235714
11620;0.228642857;0.229642857;0.228775132;0.230564286
11630;0.090214286;0.090928571;0.090664021;0.092392857
11635;0;0;0;0
11637;0;0;0;0
11646;1.628642857;1.433714286;1.032814815;0.465535714
11647;0;0;0;0
11648;1.628642857;1.433714286;1.032814815;0.465535714
11649;1.528357143;1.534928571;1.533775132;1.553035714
11651;0;0;0;0
11653;0;0;0;0
11654;2.403785714;2.790214286;2.403669312;0.465535714
11658;14.72385714;13.07435714;10.2503836;7.325464286
11662;1.628642857;1.433714286;1.032814815;0.465535714
11663;1.628642857;1.433714286;1.032814815;0.465535714
11665;0;0;0;0
11666;0;0;0;0
11667;1.160071429;1.118714286;0.922156085;0.465535714
11669;39.00235714;39.14357143;39.09687566;39.56618571
11670;0;0;0;0
11672;0;0;0;0
11673;9.054785714;9.079571429;9.054468254;9.146114286
11674;0;0;0;0
11677;0;0;0;0
11690;0;0;0;0
11691;0.121642857;0.121571429;0.121383598;0.122392857
11696;0.282785714;0.284214286;0.282828042;0.284864286
11698;0;0;0;0
11701;0;0;0;0
11702;0.213785714;0.213857143;0.213415344;0.216128571
11704;0;0;0;0
11705;0;0;0;0
11706;0.175785714;0.176785714;0.175579365;0.176907143
11715;0.111642857;0.111571429;0.11123545;0.112042857
11716;0;0;0;0
11717;0;0;0;0
11718;0.368142857;0.368214286;0.364492064;0.365214286
11720;0.123857143;0.124071429;0.123695767;0.12465
11721;0;0;0;0
11722;0;0;0;0
11726;0.993285714;0.997428571;0.997888889;1.012821429
11729;0;0;0;0
11731;0;0;0;0
11732;0.194714286;0.195428571;0.195304233;0.198521429
11734;0;0;0;0
11737;1.037714286;1.041857143;1.042452381;1.057257143
11738;0;0;0;0
11740;0;0;0;0
11741;0;0;0;0
11743;0;0;0;0
11744;0;0;0;0
11745;16.38921429;16.46007143;16.46064021;16.68210714
11746;2.172642857;2.180142857;2.177134921;2.202685714
11747;13.23178571;13.28642857;13.28443122;13.46033571
11748;13.025;13.06378571;13.03262169;13.17078571
11749;8.288071429;11.96578571;12.96718519;6.044828571
11750;0.636571429;1.131785714;1.25160582;0.281014286
11751;0.636571429;1.131785714;1.25160582;0.281014286
11752;116.115;115.7387143;114.1451349;113.9598571
11757;0;0;0;0
11758;0.404642857;0.405428571;0.403997355;0.407821429
11759;0.250571429;0.456285714;0.568957672;0.281014286
11760;0.250571429;0.456285714;0.568957672;0.281014286
11761;0.995;1.088214286;1.152396825;1.067864286
11770;0;0;0;0
11772;17.39592857;17.45985714;17.44274603;17.65656429
11773;0;0;0;0
11776;0;0;0;0
11779;6.533428571;6.554428571;6.543119048;6.618135714
11783;3.236071429;3.244214286;3.234026455;3.265585714
11784;9.232285714;9.254428571;9.223349206;9.310064286
11785;1.524428571;1.530714286;1.532126984;1.554864286
11786;5.625071429;5.643857143;5.634164021;5.698835714
11787;0;0;0;0
11789;6.829642857;6.849928571;6.835579365;6.910742857
11790;11.45642857;11.48178571;11.44021693;11.54487143
11791;0;0;0;0
11792;0;0;0;0
11793;0;0;0;0
11795;1.909142857;1.913642857;1.906071429;1.923114286
11798;0;0;0;0
11800;0;0;0;0
11803;5.978357143;5.995642857;5.981330688;6.045528571
11805;0;0;0;0
11807;0;0;0;0
11808;7.221785714;7.237285714;7.210145503;7.274985714
11811;0;0;0;0
11812;0;0;0;0
11813;0;0;0;0
11814;0;0;0;0
11815;0;0;0;0
11816;0;0;0;0
11818;0;0;0;0
11819;0;0;0;0
11820;0;0;0;0
11821;0;0;0;0
11837;0;0;0;0
11838;0;0;0;0
11857;0;0;0;0
11866;0;0;0;0
11867;0;0;0;0
11871;19.40821429;19.45507143;19.3909418;19.57577143
11877;0;0;0;0
11879;0;0;0;0
11882;0;0;0;0
11883;0;0;0;0
11885;0;0;0;0
11896;0;0;0;0
11902;0;0;0;0
11928;0;0;0;0
11930;0;0;0;0
11932;0;0;0;0
11934;0;0;0;0
11935;0;0;0;0
11936;0;0;0;0
11937;0;0;0;0
11938;0;0;0;0
11939;0;0;0;0
11942;0.686;0.688071429;0.685380952;0.691342857
11943;169.6947857;170.2625714;169.9822037;171.9303
11946;0;0;0;0
11947;0;0;0;0
11952;0;0;0;0
11953;43.11278571;43.27192857;43.22770106;43.75486429
11954;0;0;0;0
11955;0;0;0;0
11956;0.643285714;0.644928571;0.642777778;0.648521429
11957;5.072928571;5.097071429;5.102497354;5.176985714
11958;0;0;0;0
11961;0.375214286;0.376285714;0.376687831;0.381478571
11963;3.122214286;3.137214286;3.139613757;3.184164286
11964;0;0;0;0
11966;3.513285714;3.522642857;3.512296296;3.546714286
11967;18.57178571;18.648;18.64319048;18.8874
11968;3.508428571;3.524857143;3.527537037;3.57825
11969;4.922857143;4.941642857;4.938002646;4.998542857
11971;4.8175;4.835857143;4.830968254;4.890585714
11973;0;0;0;0
11974;0;0;0;0
11993;8.417714286;8.446642857;8.432544974;8.527864286
12002;0;0;0;0
12006;29.52921429;29.66878571;29.69371958;30.12016429
12007;0;0;0;0
12008;5.426857143;5.444928571;5.435746032;5.497357143
12009;0;0;0;0
12019;2.440285714;1.893285714;1.03534127;0.281014286
12020;0;0;0;0
12021;2.364;1.753571429;0.856468254;0.182828571
12022;4.517071429;3.5015;1.911010582;0.51745
12055;0;0;0;0
12061;0;0;0;0
12062;0;0;0;0
12064;0;0;0;0
12066;0;0;0;0
12067;0;0;0;0
12068;0;0;0;0
12073;0;0;0;0
12074;0;0;0;0
12075;0;0;0;0
12083;0;0;0;0
12091;0;0;0;0
12101;0;0;0;0
12102;0;0;0;0
12112;0;0;0;0
12115;0;0;0;0
12123;37.35771429;32.13771429;33.28368254;31.068
12124;2.778571429;2.190285714;2.358269841;2.034207143
12125;0.791142857;0.397785714;0.509838624;0.281014286
12129;0.933285714;0.658214286;0.843835979;0.465535714
12131;0;0;0;0
12132;1.518;0;0;0
12133;0.933285714;0.658214286;0.843835979;0.465535714
12134;0;0;0;0
12135;0;0;0;0
12136;26.22921429;19.56664286;21.12772751;17.97875714
12137;1.3385;1.106357143;1.171399471;1.04485
12139;0.791142857;0.397785714;0.509838624;0.281014286
12140;0;0;0;0
12141;0;0;0;0
12143;0;0;0;0
12147;13.18514286;13.24171429;13.24343651;13.42251429
12148;0;0;0;0
12149;0;0;0;0
12150;7.670571429;7.698785714;7.690452381;7.78405
12151;0;0;0;0
12154;0;0;0;0
12156;0.933285714;0.658214286;0.843835979;0.465535714
12157;0.933285714;0.658214286;0.843835979;0.465535714
12158;38.97828571;33.7255;34.89709259;32.75618571
12161;1.220142857;1.075571429;1.218759259;0.917507143
12162;0.359285714;0.658214286;0.843835979;0.465535714
12166;0;0;0;0
12168;10.59442857;10.6265;10.60239418;10.71689286
12174;0;0;0;0
12176;0;0;0;0
12177;0;0;0;0
12178;10.94607143;10.97707143;10.9494127;11.0638
12179;0;0;0;0
12184;0;0;0;0
12191;4.658;4.669285714;4.653124339;4.696792857
12192;0;0;0;0
12201;0;0;0;0
12202;0;0;0;0
12203;0;0;0;0
12205;0.457928571;0.460214286;0.460169312;0.466128571
12212;1.96;3.484571429;3.852338624;0.862228571
12216;0.462571429;0.846928571;1.082838624;0.591371429
12217;0.181285714;0.321857143;0.398568783;0.201292857
12218;0;0;0;0
12219;0;0;0;0
12220;0;0;0;0
12221;0;0;0;0
12224;0;0;0;0
12241;0;0;0;0
12259;2.039857143;2.048785714;2.048743386;2.077121429
12267;0;0;0;0
12268;0;0;0;0
12269;0;0;0;0
12270;0;0;0;0
12271;0;0;0;0
12272;0;0;0;0
12274;0;0;0;0
12291;0;0;0;0
12292;5.081357143;5.092785714;5.073772487;5.1187
12307;0;0;0;0
12308;0;0;0;0
12318;0;0;0;0
12319;0;0;0;0
12326;0;0;0;0
12327;0;0;0;0
12329;0;0;0;0
12331;0;0;0;0
12337;0;0;0;0
12338;0;0;0;0
12340;0;0;0;0
12343;0;0;0;0
12348;0;0;0;0
12386;0;0;0;0
12388;0;0;0;0
12389;0;0;0;0
12390;0;0;0;0
12391;0;0;0;0
12415;0;0;0;0
12422;0.768;0.3515;0.427981482;0.1896
12424;1.020857143;0.809642857;0.985822751;0.436757143
12433;0;0;0;0
12435;0;0;0;0
12439;0;0;0;0
12441;0.115785714;0.115642857;0.113761905;0.113171429
12442;0;0;0;0
12445;0;0;0;0
12446;0;0;0;0
12448;0;0;0;0
12449;0;0;0;0
12450;0;0;0;0
12451;2.984642857;2.993571429;2.986716931;3.019242857
12452;4.733071429;4.749714286;4.742830688;4.798757143
12454;0;0;0;0
12455;0;0;0;0
12458;0;0;0;0
12461;0;0;0;0
12462;0;0;0;0
12464;0;0;0;0
12466;1.204;1.208785714;1.208619048;1.225428571
12467;5.721785714;5.747;5.748806878;5.827064286
12470;0;0;0;0
12472;0;0;0;0
12475;0;0;0;0
12476;0.332285714;0.3315;0.327962963;0.328385714
12477;0;0;0;0
12479;0;0;0;0
12486;0;0;0;0
12487;0.126857143;0.127928571;0.127177249;0.128171429
12488;0;0;0;0
12490;0.1415;0.141785714;0.142256614;0.14465
12493;8.770285714;8.808214286;8.810068783;8.929964286
12496;30.72292857;30.81928571;30.7567328;31.09546429
12497;0;0;0;0
12501;3.936285714;3.956428571;3.960325397;4.01825
12508;10.60721429;10.64521429;10.6323254;10.76033571
12513;0;0;0;0
12515;0;0;0;0
12553;4.082357143;4.095857143;4.090190476;4.138542857
12554;0;0;0;0
12557;0;0;0;0
12562;0;0;0;0
12568;0;0;0;0
12573;0;0;0;0
12574;0;0;0;0
12582;0;0;0;0
12587;0;0;0;0
12593;0;0;0;0
12596;0;0;0;0
12597;0;0;0;0
12599;0;0;0;0
12603;0;0;0;0
12606;0;0;0;0
12607;0;0;0;0
12621;9.264142857;9.300428571;9.293375661;9.410042857
12622;14.84507143;14.89107143;14.86077249;15.02417143
12624;0;0;0;0
12625;0;0;0;0
12628;0;0;0;0
12637;0;0;0;0
12638;0;0;0;0
12639;0;0;0;0
12640;8.748;8.776142857;8.759216931;8.857164286
12641;0;0;0;0
12642;0;0;0;0
12643;3.784071429;3.800785714;3.801150794;3.851635714
12644;5.414142857;5.429142857;5.415137566;5.471442857
12645;0;0;0;0
12648;0;0;0;0
12654;0;0;0;0
12657;0;0;0;0
12658;0;0;0;0
12659;0;0;0;0
12660;0;0;0;0
12661;0;0;0;0
12662;0;0;0;0
12664;0;0;0;0
12668;0;0;0;0
12670;0;0;0;0
12671;0;0;0;0
12675;0;0;0;0
12676;0;0;0;0
12677;0;0;0;0
12680;24.58757143;24.69342857;24.69560847;25.02925
12681;227.4410714;228.5492857;228.7945503;232.1496143
12683;0;0;0;0
12686;0;0;0;0
12688;0;0;0;0
12690;0;0;0;0
12691;5.079571429;5.100857143;5.100796296;5.169242857
12693;0;0;0;0
12696;0;0;0;0
12697;6.665571429;6.685928571;6.67092328;6.743
12698;39.171;39.27707143;39.16767725;39.56364286
12700;0;0;0;0
12701;0;0;0;0
12702;0;0;0;0
12703;0;0;0;0
12707;0;0;0;0
12708;0;0;0;0
12711;2.811571429;2.8235;2.822767196;2.860292857
12716;1.933142857;1.940785714;1.938568783;1.961985714
12717;0;0;0;0
12720;0;0;0;0
12722;0;0;0;0
12725;2.8765;2.888928571;2.88718254;2.924378571
12736;6.620428571;6.634285714;6.608965608;6.668292857
12737;8.603071429;7.242142857;7.221571429;7.294342857
12739;0;0;0;0
12740;0;0;0;0
12741;0;0;0;0
12742;0;0;0;0
12743;0;0;0;0
12745;0.481071429;0.481;0.477177249;0.4793
12748;0;0;0;0
12749;0;0;0;0
12750;2.082142857;2.092214286;2.09323545;2.121771429
12752;0;0;0;0
12753;2.604357143;2.615;2.61471164;2.649728571
12754;0;0;0;0
12755;0;0;0;0
12758;0;0;0;0
12759;0;0;0;0
12760;0;0;0;0
12768;0;0;0;0
12780;0.221785714;0.222928571;0.224216931;0.227957143
12782;0;0;0;0
12797;0;0;0;0
12802;0;0;0;0
12804;0.334857143;0.337;0.336539683;0.340564286
12805;0.609;0.611285714;0.612216931;0.622042857
12813;4.661785714;4.677071429;4.668537037;4.7208
12814;23.63257143;23.73907143;23.74850265;24.07804286
12821;0;0;0;0
12829;0;0;0;0
12830;0;0;0;0
12832;10.57628571;10.61314286;10.59679101;10.7202
12834;0;0;0;0
12835;0;0;0;0
12837;0;0;0;0
12843;0;0;0;0
12846;0;0;0;0
12847;0;0;0;0
12859;0;0;0;0
12860;3.324642857;3.337642857;3.336698413;3.380157143
12862;3.227857143;3.238142857;3.230489418;3.264457143
12863;0;0;0;0
12864;6.160214286;6.176785714;6.159068783;6.221307143
12867;4.955;4.973928571;4.96821164;5.028407143
12873;0;0;0;0
12874;0;0;0;0
12876;0;0;0;0
12878;0;0;0;0
12879;0;0;0;0
12880;0;0;0;0
12882;0;0;0;0
12883;0;0;0;0
12892;22.92421429;16.61971429;15.7249709;15.36617857
12893;38.04871429;31.31264286;30.06564021;29.64282143
12894;12.98;12.44107143;10.93913492;10.22352857
12895;34.99235714;21.97335714;20.79277249;20.33106429
12896;109.7521429;106.896;92.58983598;85.65495
12897;13.2705;13.23264286;13.05807937;13.04569286
12900;0;0;0;0
12901;0;0;0;0
12914;57.33085714;57.59464286;57.62839683;58.44040714
12918;0.247071429;0.248142857;0.24776455;0.250564286
12923;1.578285714;0.926714286;0.843835979;0.465535714
12934;2.931142857;2.945857143;2.948955026;2.991342857
12935;5.526928571;5.545214286;5.535685185;5.598971429
12936;0;0;0;0
12939;0;0;0;0
12940;0;0;0;0
12945;33.77557143;33.93085714;33.95059788;34.42905714
12964;2.566428571;1.9675;2.117224868;1.651185714
12965;2.916285714;2.713428571;2.838783069;2.444135714
12966;5.991571429;4.258;4.683253968;3.391557143
12969;4.053071429;3.355214286;3.388880952;3.273092857
12970;3.817;3.298285714;3.404671958;3.068371429
12971;1.409;0.927714286;1.129830688;0.501085714
13086;0.292785714;0.2945;0.293706349;0.296692857
13090;6.9855;7.003785714;6.982862434;7.051735714
13091;0;0;0;0
13110;4.293357143;3.218857143;3.217857143;3.259942857
13117;0;0;0;0
13121;1.313071429;1.317357143;1.315494709;1.330428571
13123;0;0;0;0
13165;0;0;0;0
13185;0;0;0;0
13186;0;0;0;0
13192;0;0;0;0
13193;0;0;0;0
13194;0;0;0;0
13195;0;0;0;0
13196;0;0;0;0
13197;0;0;0;0
13198;0;0;0;0
13199;0;0;0;0
13201;1.628642857;1.433714286;1.032814815;0.465535714
13202;0;0;0;0
13205;0;0;0;0
13207;0;0;0;0
13208;0;0;0;0
13209;0;0;0;0
13214;0;0;0;0
13216;0;0;0;0
13217;0;0;0;0
13218;0;0;0;0
13219;0;0;0;0
13220;0;0;0;0
13221;0;0;0;0
13227;0;0;0;0
13228;0;0;0;0
13229;0;0;0;0
13235;0.481714286;0.860785714;0.977738095;0.281014286
13236;0.481714286;0.860785714;0.977738095;0.281014286
13246;0;0;0;0
13249;1.870428571;1.877357143;1.87523545;1.897685714
13250;2.387857143;2.3985;2.398396825;2.430078571
13251;8.002928571;8.028214286;8.012880952;8.1023
13253;17.15385714;17.17542857;17.08344709;17.20445
13255;8.242642857;8.265214286;8.242838624;8.3259
13257;4.186214286;4.201;4.195346561;4.24615
13266;0;0;0;0
13278;46.902;47.00314286;46.82737037;47.24837857
13282;2.470928571;2.482214286;2.481878307;2.515292857
13283;1.515071429;1.223285714;0.749346561;0.281014286
13285;0;0;0;0
13292;0;0;0;0
13302;0;0;0;0
13313;0;0;0;0
13315;0;0;0;0
13316;0;0;0;0
13317;0;0;0;0
13320;0;0;0;0
13322;10.973;10.95585714;10.83778571;10.85874286
13324;0;0;0;0
13325;0;0;0;0
13326;0;0;0;0
13343;6.609142857;6.6345;6.629542328;6.712707143
13345;0;0;0;0
13346;0;0;0;0
13355;13.56657143;13.60485714;13.57227513;13.71543571
13357;16.66064286;16.69971429;16.64067196;16.79435
13380;0;0;0;0
13381;0;0;0;0
13383;0;0;0;0
13384;0;0;0;0
13386;0;0;0;0
13390;0;0;0;0
13391;0;0;0;0
13392;0;0;0;0
13393;0;0;0;0
13394;0;0;0;0
13395;0;0;0;0
13396;0;0;0;0
13397;0;0;0;0
13398;0;0;0;0
13399;0;0;0;0
13402;0;0;0;0
13404;0;0;0;0
13405;0;0;0;0
13406;0;0;0;0
13411;0;0;0;0
13412;0;0;0;0
13413;0;0;0;0
13414;0;0;0;0
13419;0;0;0;0
13420;0;0;0;0
13421;0;0;0;0
13422;0;0;0;0
13423;0;0;0;0
13428;0;0;0;0
13430;0;0;0;0
13443;0;0;0;0
13446;0;0;0;0
13448;0;0;0;0
13450;0.783142857;0.786142857;0.785473545;0.79465
13455;0;0;0;0
13456;2.831642857;2.845;2.84742328;2.888035714
13458;0.01;0.01;0.01;0.01
13462;1.511642857;1.516285714;1.514137566;1.532821429
13464;0.478857143;0.481714286;0.482124339;0.488735714
13467;0.850428571;0.852571429;0.85178836;0.863171429
13476;0;0;0;0
13477;0;0;0;0
13478;0;0;0;0
13479;10.63;10.66092857;10.63461376;10.74584286
13480;0;0;0;0
13481;0;0;0;0
13490;0;0;0;0
13491;0;0;0;0
13492;0;0;0;0
13493;0.507857143;0.508428571;0.50660582;0.510778571
13494;8.612857143;8.636428571;8.611542328;8.697807143
13495;0;0;0;0
13496;34.42492857;34.49835714;34.36762698;34.67399286
13498;0;0;0;0
13522;0;0;0;0
13524;0;0;0;0
13525;0;0;0;0
13529;0;0;0;0
13531;0;0;0;0
13532;0;0;0;0
13533;0;0;0;0
13535;0;0;0;0
13540;0;0;0;0
13542;0;0;0;0
13543;0;0;0;0
13544;0;0;0;0
13546;2.862428571;2.871857143;2.866574074;2.8979
13557;0;0;0;0
13558;0;0;0;0
13562;0;0;0;0
13568;1.182714286;1.187428571;1.186730159;1.202471429
13570;2.0925;2.1015;2.101857143;2.129514286
13577;37.32571429;37.44714286;37.37982804;37.80147857
13586;0;0;0;0
13592;0;0;0;0
13593;0;0;0;0
13594;0;0;0;0
13605;3.713857143;3.731714286;3.734648148;3.7879
13609;0;0;0;0
13610;0;0;0;0
13620;0.8125;0.816214286;0.816203704;0.826692857
13623;1.578071429;1.5835;1.582396825;1.601342857
13626;0.832571429;0.835285714;0.834753968;0.845214286
13635;0;0;0;0
13639;0;0;0;0
13640;0;0;0;0
13646;0;0;0;0
13647;0;0;0;0
13648;0;0;0;0
13649;0;0;0;0
13650;0;0;0;0
13651;0;0;0;0
13652;0;0;0;0
13653;0;0;0;0
13654;0;0;0;0
13659;0.527071429;0.528;0.525738095;0.529864286
13663;0;0;0;0
13664;0;0;0;0
13671;0.568214286;0.5695;0.567484127;0.573171429
13680;10.73407143;10.76078571;10.72660317;10.83035714
13682;0;0;0;0
13685;0;0;0;0
13689;160.7698571;150.5952857;141.7209021;139.19965
13691;36.7805;29.163;27.83134392;27.45407857
13692;11.52464286;10.80978571;8.273558201;6.993407143
13693;24.16285714;18.5515;17.42909788;17.02742143
13694;53.20828571;48.75264286;33.39043122;25.36522857
13695;22.04121429;14.70328571;13.27313228;12.65562857
13696;84.60792857;80.93607143;73.89061905;70.97491429
13697;62.66435714;59.11971429;52.26394974;49.14471429
13699;26.61485714;19.346;19.04489418;19.13057143
13707;292.7796429;274.1259286;263.0850926;260.3214786
13708;549.8519286;538.6604286;514.4499894;505.4520857
13709;152.6863571;142.7483571;131.4573889;126.8124286
13710;104.8802857;100.4809286;86.13853439;79.24571429
13733;14.46785714;14.538;14.5538254;14.76743571
13736;0;0;0;0
13737;13.12085714;13.16928571;13.15469841;13.31415
13738;0;0;0;0
13739;6.725214286;6.742785714;6.721973545;6.7873
13744;0;0;0;0
13745;0;0;0;0
13746;0;0;0;0
13748;0;0;0;0
13749;0;0;0;0
13751;0;0;0;0
13752;0;0;0;0
13754;0;0;0;0
13755;0;0;0;0
13756;0;0;0;0
13757;0;0;0;0
13758;0;0;0;0
13759;0;0;0;0
13760;0;0;0;0
13764;0;0;0;0
13765;0;0;0;0
13770;2.347714286;2.3575;2.355547619;2.384592857
13771;2.9315;2.942142857;2.940224868;2.976985714
13772;0;0;0;0
13775;0.196071429;0.197428571;0.196820106;0.198521429
13777;0;0;0;0
13778;0;0;0;0
13779;1.5455;1.551785714;1.551820106;1.572121429
13783;0;0;0;0
13784;0;0;0;0
13788;0;0;0;0
13790;0;0;0;0
13792;0;0;0;0
13793;1.023714286;1.028357143;1.027515873;1.040428571
13794;0;0;0;0
13795;1.196142857;1.201428571;1.201227513;1.216692857
13798;0;0;0;0
13801;0;0;0;0
13806;0;0;0;0
13808;0;0;0;0
13810;0;0;0;0
13812;12.61607143;12.66642857;12.65870106;12.81985
13813;0;0;0;0
13843;0;0;0;0
13870;188.5991429;188.2099286;186.019455;186.1943071
13871;0;0;0;0
13877;0;0;0;0
13902;18.32728571;18.38192857;18.33950529;18.53553571
13903;3.302357143;3.305;3.285489418;3.306578571
13904;33.08371429;31.6055;31.53017196;31.86427857
13921;1.113071429;0.7485;0.262751323;0
13922;0.906642857;0.6095;0.214243386;0
13932;0;0;0;0
13933;0;0;0;0
13942;0;0;0;0
13943;0;0;0;0
13944;0;0;0;0
13946;0;0;0;0
13956;0;0;0;0
13960;0;0;0;0
13962;0.120071429;0.120071429;0.120224868;0.122042857
13963;0;0;0;0
13965;0;0;0;0
13985;0.184714286;0.185571429;0.185595238;0.189085714
13986;0;0;0;0
13994;0.128142857;0.128642857;0.12892328;0.130914286
13996;0.01;0.01;0.01;0.01
13997;2.512214286;2.5195;2.512050265;2.5372
14005;0;0;0;0
14006;0.0205;0.020642857;0.020291005;0.020564286
14008;0.442714286;0.445428571;0.445539683;0.452607143
14009;0.148928571;0.149642857;0.149428571;0.150914286
14013;0;0;0;0
14024;0;0;0;0
14025;0;0;0;0
14028;0;0;0;0
14029;0;0;0;0
14035;0;0;0;0
14041;2.582428571;2.153714286;1.369338624;0.465535714
14042;0;0;0;0
14044;2.582428571;2.153714286;1.369338624;0.465535714
14046;0;0;0;0
14053;0;0;0;0
14056;0;0;0;0
14057;0.999;1.0025;1.001722222;1.01465
14058;0;0;0;0
14059;0;0;0;0
14061;0.3795;0.381;0.380087302;0.383735714
14064;0;0;0;0
14066;0.070357143;0.070571429;0.070730159;0.072042857
14067;0;0;0;0
14070;0;0;0;0
14074;0;0;0;0
14075;6.146928571;6.169714286;6.162619048;6.237142857
14076;0;0;0;0
14077;0;0;0;0
14078;0;0;0;0
14080;3.675714286;3.6905;3.689328042;3.7372
14082;0;0;0;0
14083;0;0;0;0
14084;0;0;0;0
14086;0;0;0;0
14087;0;0;0;0
14088;0;0;0;0
14090;0;0;0;0
14092;0;0;0;0
14093;0;0;0;0
14095;8.938857143;8.968;8.950825397;9.051035714
14097;0;0;0;0
14098;0;0;0;0
14100;0;0;0;0
14102;0;0;0;0
14103;0;0;0;0
14105;0;0;0;0
14107;0;0;0;0
14109;0;0;0;0
14111;0;0;0;0
14112;0;0;0;0
14113;0;0;0;0
14114;0;0;0;0
14121;0.797;0.8;0.799899471;0.810778571
14127;0;0;0;0
14129;0.715357143;0.718714286;0.719542328;0.730564286
14132;0;0;0;0
14133;0;0;0;0
14134;0;0;0;0
14136;0;0;0;0
14137;0;0;0;0
14138;1.933928571;1.9375;1.931222222;1.949378571
14139;0;0;0;0
14140;0;0;0;0
14141;0;0;0;0
14143;0;0;0;0
14144;0;0;0;0
14145;0;0;0;0
14146;0.148928571;0.1495;0.148693122;0.1493
14147;0;0;0;0
14148;0.343;0.344357143;0.344584656;0.34965
14149;0;0;0;0
14150;0;0;0;0
14151;0;0;0;0
14152;0;0;0;0
14153;0;0;0;0
14154;0;0;0;0
14155;0;0;0;0
14156;0;0;0;0
14161;0;0;0;0
14163;0.299;0.299857143;0.299944444;0.303521429
14166;0;0;0;0
14167;4.552642857;4.568071429;4.561727513;4.614321429
14170;0;0;0;0
14174;0.554857143;0.556857143;0.556484127;0.564085714
14188;0;0;0;0
14192;0;0;0;0
14195;0;0;0;0
14198;0;0;0;0
14210;0;0;0;0
14211;0;0;0;0
14213;0;0;0;0
14232;0;0;0;0
14235;0;0;0;0
14239;0;0;0;0
14243;0;0;0;0
14245;0;0;0;0
14256;0;0;0;0
14257;0;0;0;0
14296;0;0;0;0
14297;0;0;0;0
14318;0;0;0;0
14325;0;0;0;0
14332;0;0;0;0
14334;0;0;0;0
14344;0;0;0;0
14346;0;0;0;0
14348;0;0;0;0
14350;0;0;0;0
14352;1.733714286;1.740214286;1.738415344;1.759728571
14355;3.797142857;3.813714286;3.813330688;3.864028571
14357;0;0;0;0
14358;0;0;0;0
14359;0;0;0;0
14361;0;0;0;0
14366;0;0;0;0
14371;0;0;0;0
14375;3.133214286;3.144357143;3.140664021;3.179028571
14379;0.112428571;0.112071429;0.111740741;0.112042857
14381;7.326142857;7.348714286;7.334298942;7.415392857
14385;0;0;0;0
14392;0;0;0;0
14397;0;0;0;0
14400;3.065642857;3.078214286;3.07792328;3.119028571
14401;0;0;0;0
14402;0;0;0;0
14403;10.99164286;9.500142857;9.502653439;9.633135714
14405;16.15728571;16.221;16.21113757;16.41640714
14406;0;0;0;0
14407;0.126857143;0.127928571;0.127177249;0.128171429
14408;0;0;0;0
14409;1.496642857;1.502714286;1.502912698;1.52395
14414;3.500142857;3.513714286;3.511272487;3.556071429
14416;4.126;4.140071429;4.133007937;4.180235714
14417;6.075357143;6.096857143;6.090224868;6.164185714
14424;0;0;0;0
14425;0;0;0;0
14426;0;0;0;0
14428;0;0;0;0
14429;0;0;0;0
14436;0;0;0;0
14460;0;0;0;0
14466;0;0;0;0
14469;1.558785714;1.299785714;0.826656085;0.281014286
14470;2.085;1.738785714;1.10557672;0.375814286
14477;0;0;0;0
14478;0;0;0;0
14479;0;0;0;0
14480;0;0;0;0
14481;0;0;0;0
14483;0;0;0;0
14484;0;0;0;0
14485;0;0;0;0
14486;0;0;0;0
14487;1.504285714;1.509642857;1.509068783;1.52895
14488;5.7025;5.726;5.724656085;5.799321429
14489;0;0;0;0
14491;15.34478571;15.41714286;15.42950794;15.65138571
14492;0;0;0;0
14493;5.236928571;5.2625;5.267862434;5.344457143
14494;9.778857143;9.826357143;9.837801587;9.982492857
14497;0;0;0;0
14498;0;0;0;0
14501;0;0;0;0
14502;0;0;0;0
14503;0;0;0;0
14504;0;0;0;0
14506;1.228357143;1.234571429;1.235801587;1.253735714
14507;0;0;0;0
14508;0;0;0;0
14509;0;0;0;0
14510;0;0;0;0
14511;0;0;0;0
14512;0;0;0;0
14513;0;0;0;0
14514;0;0;0;0
14515;0;0;0;0
14517;0;0;0;0
14518;0.427285714;0.428928571;0.429515873;0.435214286
14519;0.825;0.826142857;0.822772487;0.829514286
14520;1.266714286;1.271;1.269777778;1.285214286
14522;1.968642857;1.9785;1.98034127;2.009514286
14524;0;0;0;0
