Prod id;07/04/2025;14/04/2025;21/04/2025;28/04/2025
35802;2.471714286;2.482714286;2.482679894;2.515992857
35803;1.923857143;1.933357143;1.934904762;1.962821429
35804;0.120071429;0.120071429;0.120224868;0.122042857
35805;0.512;0.513214286;0.511179894;0.516128571
35806;2.769;2.776357143;2.768431217;2.795935714
35807;1.070285714;1.073571429;1.070613757;1.081207143
35808;1.045857143;1.050071429;1.049190476;1.063385714
35809;1.427142857;1.431285714;1.428097884;1.443814286
35810;2.141857143;2.148357143;2.143928571;2.166985714
35811;1.173857143;1.177357143;1.174473545;1.187257143
35812;3.126928571;3.135571429;3.128748677;3.162414286
35821;34.61314286;34.69457143;34.57540476;34.8987
35824;1.084285714;1.087785714;1.085626984;1.098035714
35825;3.254285714;3.259642857;3.243626984;3.268407143
35826;3.050071429;3.054571429;3.039706349;3.062842857
35827;0.551785714;0.553571429;0.552920635;0.558735714
35828;1.028214286;1.030357143;1.027280423;1.036342857
35829;0;0;0;0
35830;0;0;0;0
35831;0;0;0;0
35832;0;0;0;0
35833;0;0;0;0
35834;0;0;0;0
35844;147.0553571;147.6654286;147.6333783;149.5747643
35845;19.5035;19.57971429;19.5678254;19.81452143
35846;128.9549286;129.4610714;129.3819471;131.0227
35847;5.858928571;5.875071429;5.857087302;5.914478571
35848;6.479642857;6.499714286;6.485777778;6.557435714
35849;14.6075;14.64892857;14.6134709;14.76720714
35850;0.277428571;0.278357143;0.278785714;0.283171429
35851;0.385357143;0.386857143;0.387775132;0.393171429
35852;0.514857143;0.516357143;0.516632275;0.524435714
35853;0.034142857;0.034714286;0.034640212;0.035564286
35854;0.510857143;0.5125;0.511179894;0.516692857
35855;0.308714286;0.3095;0.309730159;0.314085714
35856;0;0;0;0
35857;0.663071429;0.666714286;0.667362434;0.677042857
35858;0.480857143;0.483285714;0.483436508;0.491342857
35859;0.079428571;0.079785714;0.079719577;0.081478571
35860;0.01;0.01;0.01;0.01
35861;0.125785714;0.126285714;0.125875661;0.127607143
35866;0;0;0;0
35872;0;0;0;0
35873;0;0;0;0
35881;0.308714286;0.3095;0.309730159;0.314085714
35882;0.034142857;0.034714286;0.034640212;0.035564286
35883;0;0;0;0
35884;0;0;0;0
35885;0;0;0;0
35886;0;0;0;0
35887;0.045071429;0.0455;0.045798942;0.046478571
35888;0.021428571;0.021428571;0.021449735;0.021478571
35889;0.01;0.01;0.01;0.01
35890;0.01;0.01;0.01;0.01
35891;0;0;0;0
35892;0;0;0;0
35893;0;0;0;0
35894;0;0;0;0
35895;0.070357143;0.070571429;0.070730159;0.072042857
35896;0.238357143;0.239571429;0.239439153;0.242957143
35897;0;0;0;0
35898;0;0;0;0
35899;0.034142857;0.034714286;0.034640212;0.035564286
35900;0;0;0;0
35902;0;0;0;0
35903;0.051428571;0.051428571;0.051301587;0.051128571
35904;0.01;0.01;0.01;0.01
35905;0.01;0.01;0.01;0.01
35915;0.154214286;0.155;0.153986773;0.155778571
35916;0.03;0.03;0.03;0.03
35917;9.570214286;9.601857143;9.584915344;9.693857143
35918;18.17278571;18.22685714;18.18406349;18.37757857
35919;9.380428571;9.415642857;9.407791005;9.524692857
35920;0.079428571;0.079785714;0.079719577;0.081478571
35921;2.390214286;2.391142857;2.37568254;2.390235714
35922;2.329571429;2.336571429;2.33110582;2.355721429
35923;0.200357143;0.201571429;0.202404762;0.205564286
35941;0.210857143;0.211571429;0.212404762;0.215564286
35944;0.253071429;0.254571429;0.255013228;0.258521429
35945;0.352714286;0.353857143;0.354227513;0.36
35946;0;0;0;0
35947;0.456214286;0.457714286;0.457560847;0.463171429
35948;0.031928571;0.031928571;0.031449735;0.031478571
35949;1.1205;1.126642857;1.12847619;1.145214286
35950;2.787357143;2.796857143;2.792449735;2.824942857
35952;0.346928571;0.348714286;0.348642857;0.352957143
35953;1.075285714;1.077642857;1.073661376;1.08395
35954;0.159214286;0.160357143;0.160878307;0.162957143
35955;0;0;0;0
35956;0;0;0;0
35957;0.745857143;0.748928571;0.750338624;0.762257143
35958;0.176571429;0.177571429;0.177259259;0.179435714
35959;0.031928571;0.032071429;0.031888889;0.032392857
35960;0.266642857;0.267714286;0.26784127;0.272257143
35961;0.991071429;0.9945;0.992436508;1.00395
35962;1.029;1.032285714;1.030481481;1.041907143
35963;1.781928571;1.789642857;1.789227513;1.812471429
35965;2.899928571;2.913928571;2.916703704;2.959164286
35966;0.034142857;0.034714286;0.034640212;0.035564286
35972;1.112642857;1.1175;1.116944444;1.131342857
35975;0.254571429;0.255357143;0.255743386;0.26
35976;16.38478571;16.4555;16.45760847;16.68097857
35978;0;0;0;0
35979;0;0;0;0
35983;0;0;0;0
35984;0;0;0;0
35985;1.121857143;1.1265;1.126291005;1.140992857
35986;0.493857143;0.496357143;0.496484127;0.504085714
